"P_i","text_id","short_text"
0.355555555555556,"21600_1","We took a vacation for a week and went to all the famous ruins in Europe. There are a ton of ruins in Europe so we were very busy. We saw places that could seat a 1000 people. The weather was beautiful through the whole vacation. We took a ton of pictures so we could look back and remember all that we saw."
0.355555555555556,"21633_2","People gathered at the backyard barbecue. They were mingling and having a good time talking. The food was looking great on the grill. The barbecue master was doing an excellent job grilling. Finally everyone started stuffing their faces."
0.311111111111111,"21875","Watching birds out her window was their grandma's favorite past time. They watched them too in her memory. They later brought flowers to her grave. Aunt Cheryl does not know how to use a camera correctly. She still tried to take pictures of the family though."
0.377777777777778,"22592_1","The strumming of the acoustic guitars created a calming atmosphere. The building stood in the distance illuminated by the night sky. Her vocals pulled you into a thoughtful trance. He walked somberly down the path. A hearty breakfast to start the day."
0.311111111111111,"22870","Last week I wandered around the city and got lost. I couldn't remember the street I parked on. I walked for an hour then I stopped for a break. I finally remembered I parked in the parking garage. When I finally found my car, it was rush hour."
0.644444444444444,"2299","When in the woods, I saw such gigantic spider webs I needed to keep walking! There was this giant spider that was so nasty and plump, and it was sitting on a leaf. Although I was scared, I was still curious as to how a web that big was made from that type of small spider. After examining the web, I walked out of the woods, and started walking towards my route home, where I was waiting for the subway. On the way into the station, I saw this unique art show display, which was a very cool pyramid-like creation."
0.288888888888889,"2299_2","When in the woods, I saw such gigantic spider webs I needed to keep walking! There was this giant spider that was so nasty and plump, and it was sitting on a leaf. Although I was scared, I was still curious as to how a web that big was made from that type of small spider. After examining the web, I walked out of the woods, and started walking towards my route home, where I was waiting for the subway. On the way into the station, I saw this unique art show display, which was a very cool pyramid-like creation."
0.355555555555556,"2304201","Life is OK. It seems no matter how many events are smashed into one day, I can never decide whether it was good or bad. Example: yesterday was pretty good. I got alot of work done, and after waiting for a while, got to go to the Chicago party at last. That part was great. Also, if you haven't seen it yet, you really should. But as I left to my grandparents house, where I know I don't spend enough time."
0.288888888888889,"2324980","Dear Friends I'm tired of my opinions being tolerated. I'm tired of being told that I'm different but tolerable. And I'm shooting the next person who tells me I have 'an interesting way of viewing things.” I would rather have somebody say 'you're wrong and this is why' than 'I'm not sure if I agree but I guess your opinion makes sense from your point of view.” It's like it completely contradicts society to be 'right' or ‘wrong’… and all we have left is the grays and maybes."
0.222222222222222,"23361_1","He entered the office building and went to the directory to find the office he needed to visit. He headed upstairs and found the sign for Loyalty, Fidelity, Broccoli. He went inside and saw a group of chairs, one being upside down. He looked out the window and down to the street and saw a tow truck. The windows were small."
0.177777777777778,"23551_0","It was day one of the outdoor classroom. The instructors were showing the kids what to look for. They had the chance to hold new creatures and learn about them. Along with the chance to try to catch butterflies. A very exciting day was had by them all."
0.222222222222222,"2360457","Summer is the best time to watch old movies. There isn’t really anything on TV, except reruns. Since I saw the shows I like the first time, I really only watch reruns of crime shows like Law and Order or Without a Trace. But honestly, I don’t need an excuse to watch old movies. It’s just a good reasoning -- especially since I don’t have cable. And tonight I got to watch another Van Johnson movie."
0.222222222222222,"23941_2","We tried the new family fun sport of ridingball. We tried water ridingball at the marina. The kids liked the crazy excitement of dueling ridingballs. Their ridingball popped but it was quick and easy to repair. When we returned to land we played a game of pop the ridingball in a dry grassy field."
0.266666666666667,"2479244","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth."
0.2,"2482089","Please  remember that  Friday Cat Blogging was the best blog series ever. Thank you, The ManagementIf you are going to eduate women and then subject them to  harrassment , don't expect them to keep their  mouths shut . Thank you, The Management Registrants may not [at need] use free, anonymous [u..."
0.466666666666667,"24dfb92020c142da2eb7b6b14bbbe7cb","Research show that the number of current skin disorders has been increasing. A specialty area of skin care combined with surgery pathology is a research considered in offering medication as well as remedy to different skin ailments. This can be called dermatopology. It's a research which generall..."
0.177777777777778,"2507964","The most frequently expressed complaint women have about men is that men don't listen. Either a man completely ignores her when she speaks to him, or he listens for a few beats, assesses what is bothering her, and then proudly puts on his Mr. Fix-It cap and offers her a solution to make her feel better. He is confused when she doesn't appreciate his gesture of love. No matter how many times she tells him that he's not listening, he doesn't get it and keeps doing the same thing."
0.355555555555556,"25256","It's important to light the candles before we eat. Afterwards, we say a little prayer to express our thanks for this lovely gathering. The food was definitely worth the trip. And the dancing was definitely the highlight of our evening. At the end of the day we got the band together and played a few tunes before saying goodbye."
0.222222222222222,"25543_1","There was a man who was excited for his evening's adventure. He was ready to perform his duties as a DJ. He hopped onto the dance floor as the excited crowd accepted him gladly. He felt somewhat sick and was concerned that he was going to lose his cool. That night was a great one where he met all of his friends."
0.288888888888889,"25645","After finishing his work he headed out to do his errands. It had rained while he was busy. Reaching the grocery store he bought the necessities. Making sure to stay hydrated, he stopped for some orange juice. Before finishing his last errand at the bank."
0.177777777777778,"26726","Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner."
0.2,"26966","I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day"
0.466666666666667,"2711330","Certain people don't have a link on this blog because, well, some of the material they post is not worth mine and other peoples time. Now that may seem harsh but it's how I see it. The people who do have links are the ones who post regularly or have interesting things to say. I'm sorry but it's t..."
0.2,"2723b464f5bf2ac7b987061ba0a5c443","Where love is there is faith... Love is the salt of life.. We cannot learn mean from books... There is no fire without some smoke.. He that makes his bed.. A broken friendship may be solder'd, but will never be sound. A friend in need is a friend indeed. Better alone that in bad company!!! The wi..."
0.222222222222222,"27883","The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party."
0.222222222222222,"28212_2","The art museum featured an interesting installation recently. They also received some striking new collage artworks. One corner of the space features a dramati cnew sculpture. Another exhibit was comprised of a rising mound of chairs. The creations at the museum were always fascinating to experience."
0.266666666666667,"2840286","I suppose I should have a little more content to justify the massive, page-lengthening links list at right. (Okay, it's not that massive, but it's longer than the lone post.) I haven't been thinking about much lately, just doing whatever to get through the day. I haven't been sleeping too well ei..."
0.155555555555556,"2848269","I'm a 'metal head' now... lol, well, I just got my eyebrow pierced today. It didn't really hurt, and 3.5 hours later, it still doesn't. It looks great too. I love it. I hope it doesn't get rejected. I haven't had much time on the computer these past days, and on Thursday morning I'll be going camping for at least four days. I should be back on the computer a lot again afterwards, because I'll have nothing else to do really. I'm sick right now though, so I'm going to sleep. G'night."
0.2,"28507_0","My vacation started with a trip to a park. The park featured cartoon dwarfs. It also had many roller coasters. My mom went on every single ride with me. At the end of the day everyone had a lot of fun."
0.222222222222222,"28507_1","Last year we took a fun trip to Disney Land. There we saw statues of the Seven Dwarfs. We rode tons of rides and roller coasters. My mom took a picture of me on a ride, but you can't see me because it's all blurry. I hope we'll go back next year and have a lot of fun again."
0.2,"2856323","Just moved the weblogs to my house so pictures will be coming soon. No more annoting banner ads either!Things can get boring down here in South GA. Besides work and school there isn't much more to do than go out to a bar. Perhaps boredom causes people here to get a little more tore up than others..."
0.444444444444444,"28859_1","Two people wear black jackets. The people shake hands. There are many people entering on the red carpet. The soldiers stand at attention. The people sit quietly at the funeral."
0.177777777777778,"28939","They had all waited for the day Luke and Cindy got married. Her parents were very excited and took a lot of pictures. The groom gave a very inappropriate speach. The couple shoved cake in eachothers faces as per tradition. They danced the rest of the night away."
0.466666666666667,"28956","We have waited so long for this moment sometimes it is hard to just let it sink in. I couldn't imagine doing this anywhere else, this is simply meant to be. With the joy of the day the memories of agonizing over such small details, like cake size, just melt away. Today is the beginning of something beautiful. I wouldn't change any part of it, even though I would have preferred a limo."
0.355555555555556,"28c118646abaf08b33535fad28820db0","This text will discuss the key variations between the two that will help you resolve which may be better for you. Perceive that my opinion is based on my private experience and the analysis that I've conducted.Liquid Diets (And Why One Of These Technically Is not One): I imagine that individuals ..."
0.377777777777778,"2901","The woman was wearing a hairstyle that made her look like a baby chick. A lightbulb on the singer's costume was out, Another singer was a scanitly dressed girl clad in gold. As she sang she liked to stand closer to the audience. One guy snuck up on stage and walked close behind her."
0.222222222222222,"29038","The wedding reception started with a speech. The groom's party had ridden from the ceremony in a limo. The wedding party was all lined up. They took lots of pictures at the wedding reception. They all drank beer and had a fun time at the formal party."
0.288888888888889,"2904","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman."
0.311111111111111,"2950030","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…"
0.222222222222222,"2952363","I have always thought that hospitals are kind of like airports for souls - where children are born, the elderly depart, and the rest of us make unexpected but hopefully temporary trips. I thought of this analogy when my nephew Bahram was born. As I was sitting in the waiting room with my parents, it suddenly hit me how odd it was that 'five' of us had arrived at the hospital hours earlier but that 'six' of us would leave. One extra physical being coming out of no where into the hospital and our lives...."
0.333333333333333,"29670_1","The store had a lot of wrapping paper for the holiday and season. When I got home, my mom told me she had cooked the food on the table. The whole family enjoyed dinner together. Then we opened gifts! We enjoyed the time we spent together opening gifts."
0.155555555555556,"29974_4","Okay everybody get ready, it's about to begin Who is this lady standing next to me? I knew somebody would take her off my hands someday. I hope nobody notices this is not enough food. It really wasn't enough food too many people decided to show up."
0.288888888888889,"2a0ff906f870f600019a5fa08eff3726","It really is largely understandable that many individuals continue to be skeptical regarding the ultimate usefulness of on the web dating. After all, it's only relatively not too long ago that the process has become accepted as part Peyton manning jersey of the social mainstream. One particular n..."
0.288888888888889,"2b23f2c72cfc89c3aa19fd9f10b5d510","Love is a beautiful thing. Many people seek love but only few are ready to pay the price or he cost of loving."
0.111111111111111,"30011","This week the location of the organization meeting was changed. It was dry, taking and reading stuff. The supervisors were stupid and I say stuff because I didn't give a lick of attention to the speakers during that meeting. They gave out participatory certificates that were not pretty rad. Pictures were snapped, but I quickly snuck out the back once my time was completed."
0.355555555555556,"30169","Today I got to do a beautiful wedding day shoot. We started with these nice special guests. I would say the guys did a nice job. The sun shone so pretty for this perfect day. There were some pretty special decorations on the tables. I was a guest at a wedding, this weekend. The happy couple's get away car was white and all decorated up. The florist did an exceptional job with the corsages and boutonnieres. The reception after the wedding lasted until late afternoon. I brought home a centerpiece as a memento."
0.133333333333333,"30612","I got dinner on the go for tonight. So I sat to have a tea adn relax. I checked the cooker to make sure it was set to slow cook. Then I got ready for my class. Off to taekwondo I go!!"
0.2,"30672","I met this female ski instructor before skiing on the mountain. Snow was hanging over the cliffs making it difficult to see the trail. This female is finding it hard to go up the steep hills. She's ready to get to the top! You could tell she loved zooming down the slopes. A skiing female loved this particular mountain. The snow was hanging off the cliffs, making it difficult to see where the mountain ended! The female found these particular hills hard. It is always exciting to be at the top getting ready to ski down. Everyone loved zooming down the slopes."
0.4,"3083196","Whoever invented Mondays should be dragged into the street and shot! I had a very eventful weekend. Too eventful actually, which explains why I am half asleep at this stage (12:06 pm). Saturday we had a surprise party for my grandmother on her 80th birthday. Unfortunately, the surprise was on us…! I have come to the realization that I don’t want to grow old. I just want to go to sleep one day in my mid 50’s and never wake up again."
0.133333333333333,"3091_3","The family was ready for a great time at the Winter Wonderland park. There were Christmas decorations everywhere! We stopped by a stable to visit the reindeer. There were even shows with costumed characters. One of my favorite parts were some of the games they had at stands."
0.133333333333333,"31266","The art museum had exhibits made of wires. There were also exhibits made of plastic. Farther in there were paintings of landscapes. There were also flowers and oil paintings in the museum. Some of the paintings mimicked the flowers in real life."
0.466666666666667,"31266_2","The art museum had exhibits made of wires. There were also exhibits made of plastic. Farther in there were paintings of landscapes. There were also flowers and oil paintings in the museum. Some of the paintings mimicked the flowers in real life."
0.444444444444444,"31334_1","The house was far from view. I tried to look up more photos of it. Every photo I clicked on said unavailable. I was starting to get frustrated. It seemed as if I wasn't going to be able to find anything."
0.222222222222222,"31408","The murky lighting at the club was very cool. You could also win prizes and have fun. There was a creepy bit with a spooky dude. The decorations had a lot of intricate designs. It was my favorite birthday party ever."
0.266666666666667,"31475","The view from the city had alot of people standing. There was a screen set up by the statue. There was so many people it was inspiring. The speakers were shown on the screen. They broke the world record with how many people showed up."
0.355555555555556,"31609","I took a trip upstate last fall near the river. I viewed lots of local attractions. The area revolves around fishing in the river. I made several new friends on my journey. The trip was over too soon and I was heading back to work before I knew it."
0.244444444444444,"317b9ada09f9b9859002981ddf16efda","I highly recommend placing titles within the code of your links. This should be the title of the page it leads to and support the importance of both pages, the page with the link, and the page linked to. Important facts on SEO and click here.A few things you can do to build your search rankings i..."
0.266666666666667,"31810","Two sisters had a great time on vacation.  First, they climbed up some very large rocks. Then they went to the beach and were playing in the sand. Their father and little sister joined them as they were digging in a tidepool to see what they could find. Their father showed them a little crab that was hiding in one of the tidepools. The crab carries his home on his back. One of the girls drew a picture in the sand of what she would look like if she carried her house on her back."
0.222222222222222,"31810_0","Two sisters had a great time on vacation.  First, they climbed up some very large rocks. Then they went to the beach and were playing in the sand. Their father and little sister joined them as they were digging in a tidepool to see what they could find. Their father showed them a little crab that was hiding in one of the tidepools. The crab carries his home on his back. One of the girls drew a picture in the sand of what she would look like if she carried her house on her back."
0.222222222222222,"31879_1","The quietest walking path in our town. The path leads to one of these views. The path also gives us this lovely view. Stopping near the water before the path ends. The last stop of the path leads directly to the pier."
0.177777777777778,"31896","We went for a hike on the beach today. The terrain was rugged and rocky on this day. We stopped to view the scenery and take pictures along the way. The cool geologic formations are what we enjoyed the most. When we reached our view, we paused to admire the ocean."
0.266666666666667,"318960","The rock formation was very pretty. A man takes a picture of the pretty rock formation. The man is really interesting in the color contrast in the rock. The rock formation had patches of greenery. The rock formation was by the sea."
0.266666666666667,"3215088","Woooooooo!!!!!!! THe Plane flown off liao......Raine PANG SEH me!! last minute say cannot go kayaking....anyway...slept till 2pm. Today's fitness programme was very much similar to yesterday's. Just did 20 more full squats. My thighs quite stiff now."
0.288888888888889,"3222496","Work!! Work!! I hate my workplace!!! Well for one my car stereo got stolen from work over the weekend while i was working...I wold have saved myself $300 my calling off...Aurgh!!! Now they are causeing major problems with my vacation time...have place rented and they are saying they CANT give me the first weekend of my vacation off. I'm about to quit."
0.2,"3225913","If music is said to tame the savage beast, then let's review a couple to tame our hectic lives. A song is like a 5 minute journey into a world of pure freedom. Freedom that knows no boundaries. Freedom people and nations preach about that we can only dream of... Mostly likened to bands like Travis and Coldplay, I would say they're rather in a league of their own. Comparisons aside, let their music convince you. Hopes and Fears opens with Somewhere Only We Know , dismissing your doubts on a no-guitar policy."
0.355555555555556,"3287062","As intelligent as I am, I overlooked a key setting for my blog. Anyone can now leave a comment on my page. It appears I have ammused myself!! Tada!Forget limitations for a few minutes. Does anyone believe that things happen for a reason? Well forget that you have to make your destiny. You have to..."
0.288888888888889,"3288783","...And all the kings men couldn't put my poor PC together again. I've been having a few problems with my main windows box lately. Heavy disk utilization (I can hear the disk grumbling at me as we speak) and slow as molasses. The system isn't using any CPU cycles, just waiting for the disk to hurr..."
0.155555555555556,"3288_0","Over the weekend I held a formal party. The musician played a my favorite song  on banjo then played it on guitar. Then some ugly guy gave a boring impromptu speech. Then we all stood and sang a song in front of all the people. As a final good bye I began handing everyone at the party free drugs."
0.177777777777778,"3293930","It's easy to forget the true meaning of this day, what with all the important things we have to do like homework, barbecues, swimming, and otherwise enjoying life. All of these things are possible because of the great nation that we live in, a nation that those who came before us died to create and defend. Try and remember those who fought and died for our country on every day of the year, and especially today."
0.222222222222222,"3306403","Its Saturday and its supposed to be the weekend .. Internationally at least... unfortunately, over here, I'm not so lucky.. Well, its my off day but due to some warped up system over here. Only Friday is the weekend... every other day, its a busy work week. Now is that even fair? But who are we to judge? I was working on Friday while everyone was out having their fun .. fairness has been out of my dictionary a long time when I was back home working in an industry which required me to work 7 days a week..."
0.466666666666667,"3308440","Ahh finally the weekend a time for relaxing but i will do that later, today has been pretty fun there has been a very relaxed atmosphere in lessons today. Physics was fun having a water fight (again) while using a big electric thingy... hmm not really a good idea now was it meh nevermind of course i had to use the big electric thing (it's like one of thosse things which make your hair go up) so I am holding on to it while evryone was touching me... ;)"
0.311111111111111,"3310540","This is an experiment for a rainy day. I wrote some entries for this blog a couple of weeks ago but deleted them. I don't want fame ! But I do enjoy reading blogs and now that I've mysteriously acquired a comment, I feel it's only right to give something back. So about this lack of desire for fame."
0.288888888888889,"3311002","OMG it is so hot and humid! Today was this close to being absolutely horrible, but there was one saving grace, and I'll save that for the end of this post. So, today I realized the full extent of the work I have to do (and should be doing now, but its too fucking HOT to stay focused) and have not done. All of my classes where boring as hell, History was the usual blend of note taking and sitting around with nothing to do, but today it was like a sauna (this is not good)."
0.4,"3311341","My parents are a bunch of people... Nothing more than that really... They're cranky, and don't do anything unless they get five times of what you get out of it. I asked if they would take me Circuit city, a while ago... They still haven't. And they said the would take me today, on Monday. So, my 'mother' asked if I was expecting them to take me, and I answered her with a 'no'. She said 'Alright.' I then asked her later, and she said 'I was basing my decision on whether you had expected me to. So, she gets her way, again."
0.311111111111111,"3313320","This is what I still have left to pack. /(-.-)\\ As you can see above, today I was Getting a few last-minute items taken care over before I make my way to Tokyo on the 31st of this month. Until now I have been looking at this large pile of clothing and putting off packing it up until the eleventh hour. Now it's crunch-time and I have to have it all taken care of before the 30th. I know I really shouldn't be procrastinating so much."
0.155555555555556,"3314062","After a very short discussion, Mark and I decided not to try the flea market again. We'll have as many yardsales as we can between now and the last few weeks we're in our house. Then we'll call in an auctioneer to finish off the furniture and anything else we haven't sold. This past week we had a..."
0.222222222222222,"3314582","your heart... felt good. and so it went on, this slow progress on my thesis. Bits and pieces floating out... with trepidation, hesitation... out of the abyss of not-formed ideas and made into something solid, signifying some commitment of faith from me. so i guess i believe this, i wrote it, it's..."
0.222222222222222,"33148_1","A visit to a chocolate factory is fun. There are giant blocks of chocolate there. Cocoa butter is used to make the chocolate. It is mixed with the cacao in big vats. Finally it is dried into chocolate chips."
0.222222222222222,"3316602","I've been thinkin bout yesterdae...i talked to muh homie pimp ova tha phone yest afta i msged gd nyt to Y...mayb i'm too fast to jump to conclusions..dat's whut muh homie pimp said..he said i only know Y fer lyk bout two months..and i'm alwayz assumin thiz that..assumin that she doesn't know real/harsh lyf..assumin that she wuz angry at me when i failed to meet her up..diz isn't how i'm supposed to take things.."
0.533333333333333,"3318430","I went to my dinner dance yesterday, and it was pretty fun ^_^, but i managed to do a drawing.....that I'll post when I get my scanner working. So till then...I'll just be drawing :3 For all you peole looking for Kami Kaze manga, heres the url: urlLink kami kaze I got it off a friend ^_^ Yay! i just came back from the mall and got the Get Backers manga! but talk about expensive! they were about.. $10 each >_
Just updating as usual......"
0.355555555555556,"3322392","dearest diary, i do not know wad to put for today's title..haha..so i will talk anything under the sun...haha...lets see... i got back my papers and i FAILED BOTH MATHS!!!haha...well what can i do right?haha...chinese i pass and english summary is the best...normally i get 7 and 8 marks now i hav..."
0.488888888888889,"3323922","I ran a 10 Miler on May 15th. I was slightly disappointed that I bonked at mile 7. I still finished the distance, but I noticed a drastic *increase* in mile pace once my body started to shut down. I didn't hydrate properly the night before... and I didn't fuel during the run. It's so strange that one forgets that the body needs energy too. Over all I was proud of myself for keeping my committment to cover the miles..."
0.222222222222222,"3327346","Decisions, decisions…. sometimes they can truly be a pain in the derriere! When a friend of yours operates on a family member who also happens to be one of your employers and performs the surgery wrong, the question then becomes what do you do? Well of course the surgery needs to be performed again, but who performs this time? Do allow the prior physician to rectify the problem, or seek out some other surgeon? It’s a situation that places you in an awkward position for future work."
0.266666666666667,"3331464","I called Mom and asked her to read the recipe to me over the phone. I had made it many times so I really just needed the ingredients. I made the fudge, there in my own kitchen far from home and it tasted just as good as it did at home. 1 c. sugar 1 c. brown sugar 3/4 c. milk 2 Tbs. light corn syrup 3 Tbs. butter 1/2 c. or more peanut butter 1 tsp vanilla Mix sugars, milk, and corn syrup in a pan and cook until the soft ball stage."
0.222222222222222,"3333009","Thank you God!!! You have said you will provide us with what we need and you definitely showed it tonight! The spaghetti dinner we had to raise money for Melinda's mission trip to france brought in over $800! I was hoping for $300. I mean, this being the first thing the youth group has done like this and all, i wasn't sure what would happen. For a while i was kind of doubting a good turn out."
0.355555555555556,"3354539","When you accept the idea that humans evolved without the aid or existence of a Creator you have stepped onto a dark path that leads to an ethical nightmare of meaninglessness. From a macro view, the honest evolutionist must consider all activities of the human species as amoral. We are biological..."
0.155555555555556,"3358494","I am still not smokingI am happy to say that I have not smoked one cigarrette. It has been super hard and I have been a little short with people lately. I do not care what anyone says. It is not in your head. I recieved a comment that fights with my sister would be funny. So since we recently had..."
0.288888888888889,"33648","There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum."
0.311111111111111,"3374786","DOWNLOAD 'IPOOL' Online Pool - 8-ball, 9-ball, carom, 14-1, billiards. Online multiplayer pool game with realistic game physics and accurate table / ball dimensions. Fun yet tactical game of pool. Play online now against others for free or register for the full features, which include free entry..."
0.333333333333333,"3377846","Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo..."
0.644444444444444,"3379667","I know we've been having trouble with the web form I made - Sorry! If you all could just print it out an snail mail it back to me that would be great! I really want this Family Reunion to happen! I appreciate everyone's help in getting this accomplished. We will have a great time and it will be s..."
0.288888888888889,"33809_0","There was a car accident The police were the first responders When the firefighters arrived they treated the injuries One firefighter was very compassionate Soon the road was cleared and all was back to normal"
0.2,"3391192","G4TechTv The new Channel launches today. Click above for the link. Is There going nowhere? GameSpot There Inc., the people who brought you there, are thinking about stopping their consumer service. Guess we will know in 90 days. :( ThinkGeek :: Swiss Memory USB I thought this was cool. |The Sims..."
0.244444444444444,"3393354","I've been getting more and more interested in the  Green Pary of Canada lately. Their policies seem very inline with my values and vision for Canada. Importantly, I believe their economic policy to be sound: tax the bad things, subsidize the good. I've actually put down my name as a volunteer. Mi..."
0.288888888888889,"34096","Wow, a carnival and a rodeo! There's nothing like watching a cowpony enjoy a run. This horse has his eye on the target If the cowboy does his toss right, neither he nor the calf gets hurt. Thrills and spills at the rodeo! IT IS A COLOURFUL LIGHTS"
0.222222222222222,"3411150","Hey guys! From now on, i'll be using Xanga as my permanent Blogsite. This would probably be my last post. Thanks to you all! If you stil want to know what's going on with my life..Check out my Xanga.. Anyway, here's the url:  See yah there!I'm lazy. Honestly, I dunno what to write. I'm a bit conf..."
0.4,"3417438","sunhelp You can use vi mode by setting the option like this: set -o vi (when in ksh already) OR ksh -o vi (when launching a ksh shell) In this mode, you'll want to get familiar with a few commands: Previous Command ----> [ESC]-k Use this key combination to access your previous command Next Comma..."
0.288888888888889,"3418197","I'm adding a new post today - not because I have anything interesting to say, but because I'm being badgered to update my blog. I do intend to eventually make a habit of keeping this fresh, but it may take a while to get into some kind of routine. Especially since I try to avoind my computer at h..."
0.288888888888889,"34196","The woman was celebrating the special day. Other people did as well. The costumes were bright and colorful. Everyone in the celebration was happy. Some costumes were more elaborate than others."
0.266666666666667,"3423963","Well its just after 10 and I have been up for 3 hrs, im still undecided as to what im gonna do today. I want to wash the car...... but i want to take the kids out for the day and the weather could turn. decisions, decisions lol. Ho-hum the pub sounds like a good idea to me ) Back to work again to..."
0.488888888888889,"3435786","Well, we had a first this morning... Maitlyn totally enjoyed swim lessons! She didn't complain one bit, did everything she was asked and even had fun! One of the things she always complained about was the kickboard. Today, as she was kicking across the pool with the kickboard, she said to me 'I l..."
0.177777777777778,"3441444","I dunno. Sometimes I just think I'm doing too many things at once... But I'll give it a try for a few days...Slaving away at university at a stupid programme to save some stuff to disk. Sucks. And I wanna see football (soccer!?) instead. But there's still hours to go.That keeper really saved us t..."
0.177777777777778,"34448","On the tour, we first stopped in the city square. We then were lead through a more recent attachment to the city, dotted with pop-culture references and personas, including the great Elvis Presley. Then, we went on to the older portion of the city, the streets here lined with historically significant buildings. The next stop was the church, which veered just off the main street of the city, just by my cousin's (that I was staying with) home. Our final stop was the cemetary, inside of which were the graves of prominent figures in the city's history."
0.222222222222222,"3445273","hey diary ... today did nothing much in the office .. still waiting for ma visa to go uk .. hmm the news that i heard three weeks ago about me being booked for a job in uk (leeds to be precise) has gone from on cloud nine to shit might not be going ... the september 11 really has gave a lot of effects to ma working life .. been rejected a working visa to new york just because i got a 'bin' in the middle of ma name ..."
0.311111111111111,"3445442","So, last Friday on my birthday, my cat turned 11. Yes, his birthday falls on my birthday. Anyway, the part of how smart my cat is that I mentioned a couple of days ago. My cat came and got me because he wanted food, which is no different from any other time. I have an understanding with him that if there's significant food in his plate, he doesn't get any more (unless I'm leaving for the day or something — I'm not a total ogre);"
0.4,"34463","I'm a student of architecture on my senior trip. I visited the Morris theater to view it's amazing ceiling deisign. Of course a trip to the grounds of Fox Manor is a must. The manor itself has beautiful spires on its large roof. You couldn't ask for a better vacation before my last year of hight school."
0.4,"3446946",":'-(
urlLink The Science Fiction Museum and Hall of Fame How cool is that? A museum dedicated to Science Fiction. And it's in the city I live in too. Money is tight...but I might just have to become a urlLink member of this museum.
"
0.355555555555556,"34570","There's nothing we love more than to have a friend get together. We just listen to everything we have to share while we all sit on the couches We like to get comfortable as we are all the best of friends. Some of s try to listen more by pulling our ear open a little more. It is nice to have them all in the same room to share all our favorite moments of life."
0.222222222222222,"3457177","Tonight I headed home on the bus and started to reflect on things, after a pretty good evening with one of my friends. I don't know what it is about the bus or the skytrain, but I always start to think about things when I am on either one of them. The same thing occurs when i go for long walks."
0.2,"3462659","Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have..."
0.133333333333333,"3463708","Insomnia is a bitch. I woke up at approximately 3:00 am and now it's 5:00 am. The big question - Do I bother to try to go to sleep again when I have to get up in a couple of hours anyway?? My usual pattern is that I'll fall into my eventual slumber, say 45 minutes before I have to wake up. I don't know why, but that 45 minutes is a very restful sleep. It's like the sleep fairies are teasing me by giving me a little snippet of the sleep I'm missing only to pluck it away right from under me. Curses to them!"
0.133333333333333,"3464451","I can't breath or nothing... going to the doctor..... I hate this crap.... ah well... soemtimes, you gotta deal with it...
I have been sick for the past couple of days.. while, it has been raining the last couple of days... Coincidence?? hmmmm...."
0.2,"3464820","I am like sooo out of it today...i called alex at like 9:30 last night, and we talked until like 2 something in the morning...five hours of my non~stop babble, i don't understand how he puts up with it…"
0.355555555555556,"3467867","Hey! It's me again!!! I'm kinda bored eh. So mind as well write something in my blog. :) Uhm, Classes are fast-approaching. I'm excited about being a Campus Minister. Yeah!!!. But I don't want to wake up early!!! I'm looking forward in this school year."
0.155555555555556,"3468759","aw man! for a while there i thought i was actually going to have a relationship for real . after all those pseudo-relationships, i was beginning to warm up to the idea of stabilizing my commitment potential. well, it ended as swiftly as it began."
0.355555555555556,"3469096","okay, so apparently flogging molly is coming to philly august 6, 2004. they're going to be at the tweeter center i think... omfg if i don't get tickets, i will flippppppppp...and howard shore (lord of the rings music composer) is coming july 13? or something... i want to see that too... dammit, i want to see a lot of people this summer... annie lennox and sting are coming june 23, i think.. ahh, someone buy me flogging molly tickets... i don't think they're on sale yet.. they better not be... GRRR"
0.155555555555556,"3469176","4:50pm 5.30.04 tis time again... tis time for me to replenish my strength in the sanctuary... tis moment where singing songs of love and adoration and 'searching' and worshiping one's Pillar of Strength will rejuvnise first your spirit then your soul then the flesh... im beginning to realize once..."
