confidence,comments,style,texts,text_id,label,data,p_id,feedback,consent,style_score,confidence_score
1: Not Confident. You were unsure or found the text ambiguous,,3: Neutral,"I saw a sign that showed the way. The shop was clearly out of place. The instructions left behind were clear. Hey, we are all friends here. Finally, where I need to be.",21286,Female,PASTEL,5e92a1a4fc57e20f92eef47f,,I agree,3,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,It's thought out,2: Somewhat Feminine,"Ok, it's the weekend before my first exam! Biology...hmm I did 6 hours of study today, 3 practice exams, and I still have to learn the theory more thoroughly! Stupid viruses...meanwhile, i'm waiting for my mum to bring the pizza home, so toodles!Ok, so I went to bed at 4.48 a.m. Yes, very late. B...",3533332,male,BLOG,5e92a1a4fc57e20f92eef47f,,I agree,2,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,It's descriptive with some emotion,2: Somewhat Feminine,The view from the city had alot of people standing. There was a screen set up by the statue. There was so many people it was inspiring. The speakers were shown on the screen. They broke the world record with how many people showed up.,31475,Male,PASTEL,5e92a1a4fc57e20f92eef47f,,I agree,2,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,It's straightforward and factual,4: Somewhat Masculine,"This morning, my body aches from the exercise i did yesterday. Got up and prepared breakfast: 1. a can of tomyum tuna / 170 calories / protein 2. 3 microwave egg-white with fat-free cheese / 100 calories / protein 3. 1 miso soup / 50 calories 4. 1 teaspoon of peanut butter / 80 calories / carb 5....",3469195,female,BLOG,5e92a1a4fc57e20f92eef47f,,I agree,4,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,It's technical,4: Somewhat Masculine,"     With out the appropriate victernet performance monitoring tools, your job as a network administrator becomes much more cumbersome. Operating common network performance management enables you to monitor for troubles, monitor network targeted traffic and free of charge up network bandwidth. Th...",e224a4cb522f687ac1e55bd998540dca,male,PAN13-EN,5e92a1a4fc57e20f92eef47f,,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,It's factual,4: Somewhat Masculine,"This truly is an excellent question, why is a website essential in this age of modern-day web innovation? With all those business are presently going for websites of their personal, exactly what is the explanation behind that. Well, in uncomplicated methods the explanation is that each person wou...",fc98fd96a1b45709f54713eddb7060b6,male,PAN13-EN,5e92a1a4fc57e20f92eef47f,,I agree,4,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,It has some sentiment and emotion,2: Somewhat Feminine,The murky lighting at the club was very cool. You could also win prizes and have fun. There was a creepy bit with a spooky dude. The decorations had a lot of intricate designs. It was my favorite birthday party ever.,31408,Non-binary,PASTEL,5e92a1a4fc57e20f92eef47f,,I agree,2,2
4: Very Confident. You were very certain about your judgment with no hesitation,It sounds immature and aggressive,5: Very Masculine,Where are [u] manz.. Missing [u] lots lots.. And my god bro whom i lose contact with too.. Haiz... So sad... Haiz.. I miss [u] till so much then u cum online thank god man... Today my day just pass like tat lohz... My day will always be okok unless something gd will happen to me on the day... Nth...,3723402,female,BLOG,5e92a1a4fc57e20f92eef47f,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,very straightforward and unemotional description,4: Somewhat Masculine,"I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...",4243411,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...",dd337b163ab1df5a30ee5b889880fba8,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,"Language emphasizing interactions and use of the word ""cute""",2: Somewhat Feminine,There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.,12314,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,2,2
4: Very Confident. You were very certain about your judgment with no hesitation,Anger/irritation over minor things.,5: Very Masculine,"Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...",3601167,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.",33648,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,Simple language that emphasizes physical skills,5: Very Masculine,Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.,26726,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,A bit hesistant or wishy washy ,2: Somewhat Feminine,"Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...",3377846,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...",5c610c13d1d6539a834ba389a1d68f9a,female,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"Today is the day, we have our signs and our commitment. We are ready to make a stand and protest for what is right. With my friends and aquatints we will rally for a cause that has been left in the shadows . The further we get into the protest the stronger I feel about what we stand for. Witnesses will see our commitment, maybe they will ignore us, hopefully they join us.",7413,Non-binary,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,2: Somewhat Feminine,This is an attention check. Please select 'Somewhat Feminine (2)' and '4: Very Confident. You were very certain about your judgment with no hesitation',1,,,5f87d9bfc31a1322cfc32cbd,,I agree,2,4
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,The particular Perspective Silver precious metal Greeting card can be a prepaid card that's equivalent with a lot of with the atm cards a single sees these days bni kartu kredit. It provides a great chance for those who want to saving time and funds and want to be in control and also control thei...,78b3e039c3068cae98233282064ce3d9,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"I talked to Mike last night. Mike says the hat should have worked, but since it didn't, we need to get serious. Mike told me he found out from Erika that Chelsea likes skaters with skills . I told Mike thats so ghetto, because I can kickflip and ollie almost as good as Matt, the last guy she date...",3761676,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"While I walked the countryside I imagined the story of some of the buildings I passed along my route,stone buildings can be very special and evoke some powerful emotions. You could look at a stone building and see a school or a hospital that once was. You could look at a building with turrets and dream of a princess who might have cried to be left go. You could look at a building and see the color and that might evoke some thoughts, was this a place where George Washington might have slept ? Looking at a tutor home, has a sense of gothic background maybe this is a place where black magic and sorcercery once were found.",4363,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,4:50pm 5.30.04 tis time again... tis time for me to replenish my strength in the sanctuary... tis moment where singing songs of love and adoration and 'searching' and worshiping one's Pillar of Strength will rejuvnise first your spirit then your soul then the flesh... im beginning to realize once...,3469176,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,I had a break during my math class and I have to write about the most amazing thing we spent 15 minutes talking about. 1. Cooking the Books 2. Fuzzy Numbers 3. History of Imaginary Numbers 4. Solutions starting with #1  Cooking the books: Knowingly providing incorrect information in a company's f...,3832265,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"It is incredibly difficult process to market your model in this very competitive industry these times. Due to excellent rise in the market shows, comprehensive exploration has become sole guiding element to advertise the goods or brands in the market.Previously, promoting a item or brand name in ...",5eec33948a825033d580f3239408f817,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,The bird searched for food. It landed on an empty dock. It was taking in the sunset views. The trees stood tall. The sun stood glistening.,5287,Male,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,CHANGES I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast ...,4142807,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,2,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,This is an attention check. Please select 'Neutral (3)' and '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts',2,,,5f87d9bfc31a1322cfc32cbd,,I agree,3,2
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,They had all waited for the day Luke and Cindy got married. Her parents were very excited and took a lot of pictures. The groom gave a very inappropriate speach. The couple shoved cake in eachothers faces as per tradition. They danced the rest of the night away.,28939,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,I am so alike you In so many ways I know I'm just a copy That carries on the stains [Why] We make the same mistakes [Cause] We are one and the same [But] We leave behind the stain I cannot separate All the lies in me All that dies in me How can I live without you? [x2] I am your mirror image I'm ...,3fa2bfb4fdf95c05ddc33de2c7498b21,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,4: Somewhat Masculine,"Wedding invitations play a massive role for the duration of your marriage days. Usually, you are not in make contact with with each and every single single person you want to invite to your wedding. That is why wedding invitations are responsible for at least the 70% of attendance to your wedding...",56c36cac7a468e41fccd988f667b58,female,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,4,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"  In SEO, the target that is most important is for the site you are doing to show up in the first page of Google Search. With this, and a few other sites, you will have stolen the spots in the first page which will produce greater amount of traffic. A good way to achieve this is by adding your ar...",d7bd30702c38e2c71410d242a57602d3,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"All business owners utilizing SEO Company are faced each day with a host of decisions from the unimportant to the very important. That one aspect is among many that you will need to face and either accept and deal with or not.Since you are new, then unless you have read and learned something you ...",5071b54772aca633099e3b54390e70fe,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,The woman was celebrating the special day. Other people did as well. The costumes were bright and colorful. Everyone in the celebration was happy. Some costumes were more elaborate than others.,34196,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,We visited the ruins on vacation. The weathering building was standing tall. The ruins require slight restoration. They took motorcycles to their trip to the ruins. We visited the man who ran the mechanical shop.,16685,Male,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,3
1: Not Confident. You were unsure or found the text ambiguous,,5: Very Masculine,This is an attention check. Please select 'Very Masculine (5)' and '1: Not Confident. You were unsure or found the text ambiguous',3,,,5f87d9bfc31a1322cfc32cbd,,I agree,5,1
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"Let's face it, when applying for a internet layout work, you always want to give to display your greatest foot ahead. It is that easy. Present the very best of your capabilities by exhibiting the greatest of you performs. I have the moment knowledgeable currently being turned down by not possessi...",382b7d99b9658947ff1c559204280d96,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,A small child is having a blast on the merry go round with her mother. The child enjoys another ride with her mom. A father and daughter enjoy sharing ice scream snacks together on this warm beautiful day. A father and daughter pose for a photo with Mr. Alien. Mr. Alien enjoys being part of the family.,1722,Male,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"Hey guys! From now on, i'll be using Xanga as my permanent Blogsite. This would probably be my last post. Thanks to you all! If you stil want to know what's going on with my life..Check out my Xanga.. Anyway, here's the url:  See yah there!I'm lazy. Honestly, I dunno what to write. I'm a bit conf...",3411150,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"As I looked out of the helicopter at the road below, I could see why we were going in by air. The ariel views of the pyramid were breathtaking. As we got closer to land, a raven followed us the rest of the way. We landed at the pyramid in front of a door with the lovliest white light surrounding it. We finally got to go inside of the great pyramid.",11730,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"Plans for the garden are taking shape and growing! I have spent hours working in the space - getting to know the space, really. Now I have committed my ideas to paper, staked out the areas, and know the features I am going to install. The place will be pretty 'raw' the rest of this year but the c...",3596192,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,3,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,"The dog found a little girl. He wanted to get a hug, and she gave him one. The little girl also loved to hug cats. Then she got her bag ready to go. She got on the bus to go to school. The girl was scared of the dog, at first. Then she saw how cute and cuddly he was! She still prefers her cat, Mittens. She also really enjoys her backpack She uses it to get on the school bus and get to school.",35675,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,2
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"Photographing is a great way to express yourself and share your world. If you learn the correct ways to take photos, it can be a wonderful way to make some extra money. This article describes some great ideas for taking beautiful photographs.Focus your shot and make sure the subject is off center...",474e265d905cdbbe8d71fb9df418c548,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,5: Very Masculine,"That is} why moves like as the hanging leg elevate are so productive. It will target all of your front abdominals, the supporter and stabilizers that make up the relaxation of your core, your obliques and everything else - all in a single motion!Hang from a pull-up bar and elevate your knees to y...",b622d8ea39e2a3879da8d41d8cea07b0,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,5,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,"I saw a sign that showed the way. The shop was clearly out of place. The instructions left behind were clear. Hey, we are all friends here. Finally, where I need to be.",21286,Female,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"Ok, it's the weekend before my first exam! Biology...hmm I did 6 hours of study today, 3 practice exams, and I still have to learn the theory more thoroughly! Stupid viruses...meanwhile, i'm waiting for my mum to bring the pizza home, so toodles!Ok, so I went to bed at 4.48 a.m. Yes, very late. B...",3533332,male,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,The view from the city had alot of people standing. There was a screen set up by the statue. There was so many people it was inspiring. The speakers were shown on the screen. They broke the world record with how many people showed up.,31475,Male,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,3,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,2: Somewhat Feminine,"This morning, my body aches from the exercise i did yesterday. Got up and prepared breakfast: 1. a can of tomyum tuna / 170 calories / protein 2. 3 microwave egg-white with fat-free cheese / 100 calories / protein 3. 1 miso soup / 50 calories 4. 1 teaspoon of peanut butter / 80 calories / carb 5....",3469195,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,2,2
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"     With out the appropriate victernet performance monitoring tools, your job as a network administrator becomes much more cumbersome. Operating common network performance management enables you to monitor for troubles, monitor network targeted traffic and free of charge up network bandwidth. Th...",e224a4cb522f687ac1e55bd998540dca,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,4: Somewhat Masculine,"This truly is an excellent question, why is a website essential in this age of modern-day web innovation? With all those business are presently going for websites of their personal, exactly what is the explanation behind that. Well, in uncomplicated methods the explanation is that each person wou...",fc98fd96a1b45709f54713eddb7060b6,male,PAN13-EN,5f87d9bfc31a1322cfc32cbd,,I agree,4,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,The murky lighting at the club was very cool. You could also win prizes and have fun. There was a creepy bit with a spooky dude. The decorations had a lot of intricate designs. It was my favorite birthday party ever.,31408,Non-binary,PASTEL,5f87d9bfc31a1322cfc32cbd,,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,Where are [u] manz.. Missing [u] lots lots.. And my god bro whom i lose contact with too.. Haiz... So sad... Haiz.. I miss [u] till so much then u cum online thank god man... Today my day just pass like tat lohz... My day will always be okok unless something gd will happen to me on the day... Nth...,3723402,female,BLOG,5f87d9bfc31a1322cfc32cbd,,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,Sounds like the beginning of a dime store detective book...,3: Neutral,"I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...",4243411,male,BLOG,63936bad01efa1e55f6e149d,,I agree,3,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,Juvenile writing,3: Neutral,"Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...",dd337b163ab1df5a30ee5b889880fba8,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,3,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"Feminine descriptors; cute, refreshments, talking about babies or a party in the first place. ",2: Somewhat Feminine,There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.,12314,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,Could have been a brother or a sister here. ,3: Neutral,"Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...",3601167,female,BLOG,63936bad01efa1e55f6e149d,,I agree,3,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"Sad story! Definitely feminine, speaking on a female from a female's pov.",2: Somewhat Feminine,"There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.",33648,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,2,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,This is stereotyping here.....but I'm saying feminine.,2: Somewhat Feminine,Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.,26726,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,2,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,Just seems rather masculine to me. Not sure how to explain it.,4: Somewhat Masculine,"Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...",3377846,male,BLOG,63936bad01efa1e55f6e149d,,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"Just give me the facts, Ma'am ",4: Somewhat Masculine,"It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...",5c610c13d1d6539a834ba389a1d68f9a,female,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,The words of a poet,2: Somewhat Feminine,"Today is the day, we have our signs and our commitment. We are ready to make a stand and protest for what is right. With my friends and aquatints we will rally for a cause that has been left in the shadows . The further we get into the protest the stronger I feel about what we stand for. Witnesses will see our commitment, maybe they will ignore us, hopefully they join us.",7413,Non-binary,PASTEL,63936bad01efa1e55f6e149d,,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,2: Somewhat Feminine,This is an attention check. Please select 'Somewhat Feminine (2)' and '4: Very Confident. You were very certain about your judgment with no hesitation',1,,,63936bad01efa1e55f6e149d,,I agree,2,4
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,that was difficult to understand,4: Somewhat Masculine,The particular Perspective Silver precious metal Greeting card can be a prepaid card that's equivalent with a lot of with the atm cards a single sees these days bni kartu kredit. It provides a great chance for those who want to saving time and funds and want to be in control and also control thei...,78b3e039c3068cae98233282064ce3d9,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,4,2
4: Very Confident. You were very certain about your judgment with no hesitation,Definitely masculine. He's digging a girl,5: Very Masculine,"I talked to Mike last night. Mike says the hat should have worked, but since it didn't, we need to get serious. Mike told me he found out from Erika that Chelsea likes skaters with skills . I told Mike thats so ghetto, because I can kickflip and ollie almost as good as Matt, the last guy she date...",3761676,male,BLOG,63936bad01efa1e55f6e149d,,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,"Fairy tale, anyone?",2: Somewhat Feminine,"While I walked the countryside I imagined the story of some of the buildings I passed along my route,stone buildings can be very special and evoke some powerful emotions. You could look at a stone building and see a school or a hospital that once was. You could look at a building with turrets and dream of a princess who might have cried to be left go. You could look at a building and see the color and that might evoke some thoughts, was this a place where George Washington might have slept ? Looking at a tutor home, has a sense of gothic background maybe this is a place where black magic and sorcercery once were found.",4363,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,2,4
4: Very Confident. You were very certain about your judgment with no hesitation,"Words of a poet, but methinks spoken by a man",1: Very Feminine,4:50pm 5.30.04 tis time again... tis time for me to replenish my strength in the sanctuary... tis moment where singing songs of love and adoration and 'searching' and worshiping one's Pillar of Strength will rejuvnise first your spirit then your soul then the flesh... im beginning to realize once...,3469176,male,BLOG,63936bad01efa1e55f6e149d,,I agree,1,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"Again, stereotyping here. Masculine because Maths",4: Somewhat Masculine,I had a break during my math class and I have to write about the most amazing thing we spent 15 minutes talking about. 1. Cooking the Books 2. Fuzzy Numbers 3. History of Imaginary Numbers 4. Solutions starting with #1  Cooking the books: Knowingly providing incorrect information in a company's f...,3832265,female,BLOG,63936bad01efa1e55f6e149d,,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"all about the numbers, baby",4: Somewhat Masculine,"It is incredibly difficult process to market your model in this very competitive industry these times. Due to excellent rise in the market shows, comprehensive exploration has become sole guiding element to advertise the goods or brands in the market.Previously, promoting a item or brand name in ...",5eec33948a825033d580f3239408f817,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,poetry,1: Very Feminine,The bird searched for food. It landed on an empty dock. It was taking in the sunset views. The trees stood tall. The sun stood glistening.,5287,Male,PASTEL,63936bad01efa1e55f6e149d,,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,i can only say poetry so many times,1: Very Feminine,CHANGES I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast ...,4142807,female,BLOG,63936bad01efa1e55f6e149d,,I agree,1,4
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,This is an attention check. Please select 'Neutral (3)' and '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts',2,,,63936bad01efa1e55f6e149d,,I agree,3,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"Finally, something normal to report!",3: Neutral,They had all waited for the day Luke and Cindy got married. Her parents were very excited and took a lot of pictures. The groom gave a very inappropriate speach. The couple shoved cake in eachothers faces as per tradition. They danced the rest of the night away.,28939,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,A rose by any other name....,2: Somewhat Feminine,I am so alike you In so many ways I know I'm just a copy That carries on the stains [Why] We make the same mistakes [Cause] We are one and the same [But] We leave behind the stain I cannot separate All the lies in me All that dies in me How can I live without you? [x2] I am your mirror image I'm ...,3fa2bfb4fdf95c05ddc33de2c7498b21,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,2,4
4: Very Confident. You were very certain about your judgment with no hesitation,"Who, but brides, cares?",1: Very Feminine,"Wedding invitations play a massive role for the duration of your marriage days. Usually, you are not in make contact with with each and every single single person you want to invite to your wedding. That is why wedding invitations are responsible for at least the 70% of attendance to your wedding...",56c36cac7a468e41fccd988f667b58,female,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,1,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"It's just a how to article, might lean towards masculine because of its straight forwardness.",3: Neutral,"  In SEO, the target that is most important is for the site you are doing to show up in the first page of Google Search. With this, and a few other sites, you will have stolen the spots in the first page which will produce greater amount of traffic. A good way to achieve this is by adding your ar...",d7bd30702c38e2c71410d242a57602d3,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,3,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,Seems slightly aggressive 'unless you...',4: Somewhat Masculine,"All business owners utilizing SEO Company are faced each day with a host of decisions from the unimportant to the very important. That one aspect is among many that you will need to face and either accept and deal with or not.Since you are new, then unless you have read and learned something you ...",5071b54772aca633099e3b54390e70fe,male,PAN13-EN,63936bad01efa1e55f6e149d,,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,Normal,3: Neutral,The woman was celebrating the special day. Other people did as well. The costumes were bright and colorful. Everyone in the celebration was happy. Some costumes were more elaborate than others.,34196,Female,PASTEL,63936bad01efa1e55f6e149d,,I agree,3,3
